"CodeObj","Vaddr","Instruction","Hitcount","Latency","Stall","Idle","Source"
2,4232,"s_delay_alu instid0(VALU_DEP_1)",0,0,0,0,""
2,4236,"v_and_b32_e32 v2, 0x3ff, v2",10,13,3,40,""
2,4244,"v_and_b32_e32 v3, 0x3ff, v191",10,10,0,9,""
2,4252,"s_delay_alu instid0(VALU_DEP_1) | instid1(VALU_DEP_2)",0,0,0,0,""
2,4256,"v_lshl_add_u32 v3, v2, 5, v3",10,27,17,40,""
2,4264,"s_mov_b32 s1, 0xffff",10,12,2,0,""
2,4272,"s_mov_b32 s3, 2",10,10,0,0,""
2,4276,"s_and_b32 s11, s13, s1",10,10,0,0,""
2,4280,"s_and_b32 s13, s15, s1",10,10,0,0,""
2,4284,"v_dual_mov_b32 v4, 7 :: v_dual_and_b32 v9, v2, v1",10,10,0,15,""
2,4292,"s_delay_alu instid0(VALU_DEP_1) | instid1(VALU_DEP_2)",0,0,0,0,""
2,4296,"v_and_b32_e32 v1, v3, v4",10,14,4,40,""
2,4300,"v_mov_b32_e32 v5, 3",10,26,16,0,""
2,4304,"v_lshrrev_b32_e32 v6, lit(0x3), v3",10,10,0,0,""
2,4312,"s_delay_alu instid0(VALU_DEP_2)",0,0,0,0,""
2,4316,"v_and_b32_e32 v7, v3, v5",10,22,12,30,""
2,4320,"v_lshrrev_b32_e32 v8, lit(0x2), v3",10,10,0,0,""
2,4328,"s_delay_alu instid0(VALU_DEP_3)",0,0,0,0,""
2,4332,"v_lshl_add_u32 v10, v6, 7, v1",10,15,5,9,""
2,4340,"s_delay_alu instid0(VALU_DEP_2) | instid1(VALU_DEP_3)",0,0,0,0,""
2,4344,"v_lshl_add_u32 v11, v8, 7, v7",10,16,6,21,""
2,4352,"s_lshl_b32 s1, s2, 7",10,10,0,0,""
2,4356,"s_mov_b32 s6, 0x30000",10,10,0,0,""
2,4364,"s_delay_alu instid0(VALU_DEP_2)",0,0,0,0,""
2,4368,"v_lshlrev_b32_e32 v48, 4, v10",10,18,8,0,""
2,4372,"v_mov_b32_e32 v10, 0x80",10,10,0,7,""
2,4380,"s_delay_alu instid0(VALU_DEP_1)",0,0,0,0,""
2,4384,"v_add_nc_u32_e32 v10, v3, v10",10,10,0,47,""
2,4388,"s_delay_alu instid0(VALU_DEP_1)",0,0,0,0,""
2,4392,"v_and_b32_e32 v4, v10, v4",10,10,0,40,""
2,4396,"v_lshrrev_b32_e32 v12, lit(0x3), v10",10,10,0,0,""
2,4404,"s_delay_alu instid0(VALU_DEP_1) | instid1(VALU_DEP_2)",0,0,0,0,""
2,4408,"v_lshl_add_u32 v4, v12, 7, v4",10,10,0,40,""
2,4416,"v_lshlrev_b32_e32 v50, 4, v11",10,10,0,0,""
2,4420,"s_mul_i32 s6, s0, s6",10,10,0,0,""
2,4424,"v_and_b32_e32 v11, v10, v5",10,16,6,0,""
2,4428,"v_lshrrev_b32_e32 v10, lit(0x2), v10",10,10,0,0,""
2,4436,"s_delay_alu instid0(VALU_DEP_1) | instid1(VALU_DEP_2)",0,0,0,0,""
2,4440,"v_lshl_add_u32 v10, v10, 7, v11",10,10,0,40,""
2,4448,"v_lshlrev_b32_e32 v49, 4, v4",10,10,0,0,""
2,4452,"v_lshl_add_u32 v3, s3, 7, v3",10,10,0,0,""
2,4460,"s_delay_alu instid0(VALU_DEP_1)",0,0,0,0,""
2,4464,"v_and_b32_e32 v4, v3, v5",10,10,0,40,""
2,4468,"v_lshrrev_b32_e32 v3, lit(0x2), v3",10,10,0,0,""
2,4476,"s_delay_alu instid0(VALU_DEP_1) | instid1(VALU_DEP_2)",0,0,0,0,""
2,4480,"v_lshl_add_u32 v3, v3, 7, v4",10,10,0,1172,""
2,4488,"v_lshlrev_b32_e32 v51, 4, v10",10,10,0,0,""
2,4492,"s_delay_alu instid0(VALU_DEP_2)",0,0,0,0,""
2,4496,"v_lshlrev_b32_e32 v52, 4, v3",10,16,6,30,""
2,4500,"v_mad_u32_u24 v3, v8, lit(0x5), v7",10,10,0,0,""
2,4512,"s_mov_b32 s18, 0x200000",10,15,5,0,""
2,4520,"s_mov_b32 s19, 0x31016000",10,10,0,0,""
2,4528,"s_lshl_b32 s3, s2, 7",10,10,0,0,""
2,4532,"s_mov_b32 s20, s12",10,10,0,0,""
2,4536,"s_mov_b32 s21, s13",10,10,0,0,""
2,4540,"s_mov_b32 s22, s18",10,10,0,0,""
2,4544,"s_mov_b32 s23, s19",10,10,0,19,""
2,4548,"s_mov_b32 s16, s10",10,10,0,0,""
2,4552,"s_mov_b32 s17, s11",10,10,0,0,""
2,4556,"buffer_load_b128 v[12:15], v48, s[16:19], s1 offen",10,10,0,86,""
2,4564,"buffer_load_b128 v[16:19], v49, s[16:19], s3 offen",10,10,0,0,""
2,4572,"buffer_load_b128 v[20:23], v50, s[20:23], s6 offen",10,20,10,0,""
2,4580,"buffer_load_b128 v[24:27], v51, s[20:23], s6 offen",10,20,10,0,""
2,4588,"buffer_load_b128 v[28:31], v52, s[20:23], s6 offen",10,20,10,0,""
2,4596,"s_mov_b32 s7, 0",10,10,0,4,""
2,4600,"v_mov_b32_e32 v4, 64",10,10,0,69,""
2,4604,"s_delay_alu instid0(VALU_DEP_1)",0,0,0,0,""
2,4608,"v_mul_lo_u32 v4, v6, v4",10,40,0,41,""
2,4616,"s_delay_alu instid0(VALU_DEP_1)",0,0,0,0,""
2,4620,"v_lshl_add_u32 v1, v1, 3, v4",10,10,0,40,""
2,4628,"s_delay_alu instid0(VALU_DEP_1)",0,0,0,0,""
2,4632,"v_lshlrev_b32_e32 v53, 1, v1",10,10,0,40,""
2,4636,"v_lshlrev_b32_e32 v54, 4, v3",10,10,0,0,""
2,4640,"v_lshrrev_b32_e32 v8, lit(0x1), v2",10,10,0,0,""
2,4648,"s_waitcnt vmcnt(4)",10,44033,44023,0,""
2,4652,"ds_store_b128 v53, v[12:15]",10,50,0,0,""
2,4660,"s_waitcnt vmcnt(3)",10,3828,3818,0,""
2,4664,"ds_store_b128 v53, v[16:19] offset:2080",10,50,0,0,""
2,4672,"s_waitcnt vmcnt(2)",10,4331,4321,0,""
2,4676,"ds_store_b128 v54, v[20:23] offset:4224",10,50,0,243,""
2,4684,"s_waitcnt vmcnt(1)",10,2939,2929,0,""
2,4688,"ds_store_b128 v54, v[24:27] offset:6784",10,50,0,5,""
2,4696,"s_waitcnt vmcnt(0)",10,2083,2073,0,""
2,4700,"ds_store_b128 v54, v[28:31] offset:9344",10,50,0,0,""
2,4708,"s_waitcnt lgkmcnt(0)",10,900,890,0,""
2,4712,"s_barrier",10,1215,0,0,""
2,4716,"s_lshl_b32 s8, s2, 7",10,10,0,0,""
2,4720,"s_lshl_b32 s9, s7, 11",10,10,0,0,""
2,4724,"s_add_u32 s8, s8, s9",10,10,0,0,""
2,4728,"s_mov_b32 s9, 0xf010",10,10,0,0,""
2,4736,"s_add_u32 s8, s8, s9",10,14,4,0,""
2,4740,"s_mov_b32 s14, 0x30000",10,11,1,0,""
2,4748,"s_mul_i32 s14, s0, s14",10,10,0,0,""
2,4752,"s_lshl_b32 s15, s7, 1",10,10,0,0,""
2,4756,"s_add_u32 s15, s14, s15",10,10,0,0,""
2,4760,"s_lshl_b32 s24, s2, 7",10,19,9,0,""
2,4764,"v_lshrrev_b32_e32 v1, 10, v191",10,10,0,0,""
2,4768,"s_delay_alu instid0(VALU_DEP_1)",0,0,0,0,""
2,4772,"v_and_b32_e32 v1, 0x3ff, v1",10,10,0,40,""
2,4780,"s_lshl_b32 s25, s7, 11",10,10,0,0,""
2,4784,"s_add_u32 s24, s24, s25",10,10,0,0,""
2,4788,"s_add_u32 s9, s24, s9",10,10,0,0,""
2,4792,"v_and_b32_e32 v2, 0x3ff, v191",10,10,0,0,""
2,4800,"s_delay_alu instid0(VALU_DEP_2)",0,0,0,0,""
2,4804,"v_lshlrev_b32_e32 v1, 5, v1",10,10,0,0,""
2,4808,"s_delay_alu instid0(VALU_DEP_1) | instid1(VALU_DEP_2)",0,0,0,0,""
2,4812,"v_add_nc_u32_e32 v1, v2, v1",10,10,0,41,""
2,4816,"s_delay_alu instid0(VALU_DEP_1)",0,0,0,0,""
2,4820,"v_and_b32_e32 v1, 31, v1",10,15,5,40,""
2,4824,"s_lshl_b32 s24, s7, 1",10,10,0,0,""
2,4828,"s_delay_alu instid0(VALU_DEP_1)",0,0,0,0,""
2,4832,"v_and_b32_e32 v1, 15, v1",10,10,0,30,""
2,4836,"s_add_u32 s24, s14, s24",10,10,0,0,""
2,4840,"v_lshlrev_b32_e32 v2, 5, v9",10,10,0,0,""
2,4844,"s_delay_alu instid0(VALU_DEP_2)",0,0,0,0,""
2,4848,"v_lshlrev_b32_e32 v3, 1, v1",10,10,0,20,""
2,4852,"s_delay_alu instid0(VALU_DEP_1) | instid1(VALU_DEP_2)",0,0,0,0,""
2,4856,"v_add_nc_u32_e32 v190, v2, v3",10,10,0,40,""
2,4860,"ds_load_u16 v2, v190",10,118,108,160,""
2,4868,"ds_load_u16 v3, v190 offset:256",10,13,3,0,""
2,4876,"ds_load_u16 v4, v190 offset:512",10,23,13,0,""
2,4884,"ds_load_u16 v5, v190 offset:768",10,22,12,0,""
2,4892,"ds_load_u16 v6, v190 offset:1024",10,49,39,0,""
2,4900,"ds_load_u16 v7, v190 offset:1280",10,31,21,0,""
2,4908,"ds_load_u16 v10, v190 offset:1536",10,37,27,0,""
2,4916,"ds_load_u16 v9, v190 offset:1792",10,87,77,0,""
2,4924,"ds_load_u16 v11, v190 offset:64",10,80,70,0,""
2,4932,"ds_load_u16 v12, v190 offset:320",10,88,78,0,""
2,4940,"ds_load_u16 v13, v190 offset:576",10,52,42,0,""
2,4948,"ds_load_u16 v14, v190 offset:832",10,36,26,0,""
2,4956,"ds_load_u16 v15, v190 offset:1088",10,58,48,0,""
2,4964,"ds_load_u16 v16, v190 offset:1344",10,38,28,0,""
2,4972,"ds_load_u16 v17, v190 offset:1600",10,88,78,0,""
2,4980,"ds_load_u16 v18, v190 offset:1856",10,101,91,15,""
2,4988,"ds_load_u16_d16_hi v2, v190 offset:128",10,10,0,44,""
2,4996,"v_mov_b32_e32 v19, 0x500",10,10,0,455,""
2,5004,"s_delay_alu instid0(VALU_DEP_1)",0,0,0,0,""
2,5008,"v_mul_lo_u32 v8, v8, v19",10,40,0,119,""
2,5016,"v_mul_u32_u24_e32 v1, 0x50, v1",10,10,0,0,""
2,5024,"s_delay_alu instid0(VALU_DEP_1) | instid1(VALU_DEP_2)",0,0,0,0,""
2,5028,"v_add_nc_u32_e32 v55, v8, v1",10,10,0,40,""
2,5032,"ds_load_u16_d16_hi v3, v190 offset:384",10,26,16,162,""
2,5040,"ds_load_u16_d16_hi v4, v190 offset:640",10,12,2,0,""
2,5048,"ds_load_u16_d16_hi v5, v190 offset:896",10,19,9,0,""
2,5056,"ds_load_u16_d16_hi v6, v190 offset:1152",10,17,7,0,""
2,5064,"ds_load_u16_d16_hi v7, v190 offset:1408",10,10,0,0,""
2,5072,"ds_load_u16_d16_hi v10, v190 offset:1664",10,19,9,0,""
2,5080,"ds_load_u16_d16_hi v9, v190 offset:1920",10,10,0,9,""
2,5088,"buffer_load_b128 v[20:23], v48, s[16:19], s8 offen offset:4080",10,12,2,253,""
2,5096,"buffer_load_b128 v[24:27], v50, s[20:23], s15 offen offset:64",10,10,0,0,""
2,5104,"buffer_load_b128 v[28:31], v49, s[16:19], s9 offen offset:4080",10,10,0,0,""
2,5112,"buffer_load_b128 v[32:35], v51, s[20:23], s24 offen offset:64",10,10,0,0,""
2,5120,"s_lshl_b32 s25, s7, 1",10,10,0,0,""
2,5124,"s_add_u32 s14, s14, s25",10,10,0,0,""
2,5128,"buffer_load_b128 v[36:39], v52, s[20:23], s14 offen offset:64",10,10,0,94,""
2,5136,"ds_load_u16_d16_hi v11, v190 offset:192",10,23,13,88,""
2,5144,"ds_load_u16_d16_hi v12, v190 offset:448",10,36,26,0,""
2,5152,"ds_load_u16_d16_hi v13, v190 offset:704",10,10,0,20,""
2,5160,"s_waitcnt vmcnt(2)",10,3926,3916,0,""
2,5164,"s_add_u32 s16, s10, s8",10,10,0,0,""
2,5168,"ds_load_u16_d16_hi v14, v190 offset:960",10,16,6,0,""
2,5176,"ds_load_u16_d16_hi v15, v190 offset:1216",10,10,0,0,""
2,5184,"ds_load_u16_d16_hi v16, v190 offset:1472",10,12,2,0,""
2,5192,"ds_load_u16_d16_hi v17, v190 offset:1728",10,19,9,0,""
2,5200,"ds_load_u16_d16_hi v18, v190 offset:1984",10,16,6,0,""
2,5208,"ds_load_b128 v[40:43], v55 offset:4224",10,10,0,0,""
2,5216,"ds_load_b128 v[44:47], v55 offset:4240",10,71,61,0,""
2,5224,"ds_load_b128 v[56:59], v55 offset:6784",10,10,0,0,""
2,5232,"ds_load_b128 v[60:63], v55 offset:6800",10,10,0,1,""
2,5240,"ds_load_b128 v[64:67], v55 offset:9344",10,13,3,16,""
2,5248,"ds_load_b128 v[68:71], v55 offset:9360",10,10,0,3445,""
2,5256,"s_addc_u32 s17, s11, s7",10,13,3,0,""
2,5260,"s_add_u32 s8, s12, s15",10,10,0,0,""
2,5264,"v_xor_b32_e32 v1, 0x4000, v53",10,85,75,88,""
2,5272,"v_xor_b32_e32 v8, 0x4000, v54",10,57,47,0,""
2,5280,"s_addc_u32 s9, s13, s7",10,15,5,0,""
2,5284,"s_mov_b32 s10, 0x3e1",10,10,0,0,""
2,5292,"s_mov_b32 s12, 0x3c0",10,10,0,0,""
2,5300,"s_mov_b32 s13, 0x10000",10,10,0,0,""
2,5308,"s_waitcnt vmcnt(0) lgkmcnt(0)",10,479,469,0,""
2,5312,"s_delay_alu instid0(VALU_DEP_1) | instid1(VALU_DEP_2)",0,0,0,0,""
2,5316,"v_mov_b32_e32 v19, v0",10,149,139,10,""
2,5320,"v_mov_b32_e32 v121, v40",10,43,33,0,""
2,5324,"v_mov_b32_e32 v122, v41",10,10,0,0,""
2,5328,"v_mov_b32_e32 v123, v42",10,10,0,0,""
2,5332,"v_mov_b32_e32 v124, v43",10,28,18,0,""
2,5336,"v_mov_b32_e32 v125, v44",10,10,0,0,""
2,5340,"v_mov_b32_e32 v126, v45",10,10,0,0,""
2,5344,"v_mov_b32_e32 v127, v46",10,43,33,0,""
2,5348,"v_mov_b32_e32 v128, v47",10,43,33,0,""
2,5352,"v_mov_b32_e32 v129, v56",10,10,0,0,""
2,5356,"v_mov_b32_e32 v130, v57",10,10,0,0,""
2,5360,"v_mov_b32_e32 v131, v58",10,76,66,0,""
2,5364,"v_mov_b32_e32 v132, v59",10,10,0,0,""
2,5368,"v_mov_b32_e32 v133, v60",10,10,0,0,""
2,5372,"v_mov_b32_e32 v134, v61",10,10,0,0,""
2,5376,"v_mov_b32_e32 v135, v62",10,102,92,2236,""
2,5380,"v_mov_b32_e32 v136, v63",10,10,0,0,""
2,5384,"v_mov_b32_e32 v137, v64",10,10,0,0,""
2,5388,"v_mov_b32_e32 v138, v65",10,10,0,0,""
2,5392,"v_mov_b32_e32 v139, v66",10,11,1,0,""
2,5396,"v_mov_b32_e32 v140, v67",10,10,0,0,""
2,5400,"v_mov_b32_e32 v141, v68",10,10,0,0,""
2,5404,"v_mov_b32_e32 v142, v69",10,10,0,0,""
2,5408,"v_mov_b32_e32 v143, v70",10,10,0,0,""
2,5412,"v_mov_b32_e32 v144, v71",10,10,0,0,""
2,5416,"v_mov_b32_e32 v53, v1",10,10,0,0,""
2,5420,"v_mov_b32_e32 v54, v8",10,44,34,0,""
2,5424,"v_mov_b32_e32 v170, v20",10,10,0,0,""
2,5428,"v_mov_b32_e32 v171, v21",10,10,0,0,""
2,5432,"v_mov_b32_e32 v172, v22",10,10,0,0,""
2,5436,"v_mov_b32_e32 v173, v23",10,10,0,0,""
2,5440,"v_mov_b32_e32 v178, v24",10,11,1,0,""
2,5444,"v_mov_b32_e32 v179, v25",10,11,1,0,""
2,5448,"v_mov_b32_e32 v180, v26",10,44,34,0,""
2,5452,"v_mov_b32_e32 v181, v27",10,10,0,0,""
2,5456,"v_mov_b32_e32 v174, v28",10,10,0,0,""
2,5460,"v_mov_b32_e32 v175, v29",10,10,0,0,""
2,5464,"v_mov_b32_e32 v176, v30",10,11,1,0,""
2,5468,"v_mov_b32_e32 v177, v31",10,10,0,0,""
2,5472,"v_mov_b32_e32 v182, v32",10,43,33,0,""
2,5476,"v_mov_b32_e32 v183, v33",10,44,34,0,""
2,5480,"v_mov_b32_e32 v184, v34",10,10,0,0,""
2,5484,"v_mov_b32_e32 v185, v35",10,10,0,0,""
2,5488,"v_mov_b32_e32 v186, v36",10,10,0,0,""
2,5492,"v_mov_b32_e32 v187, v37",10,47,37,0,""
2,5496,"v_mov_b32_e32 v188, v38",10,10,0,0,""
2,5500,"v_mov_b32_e32 v189, v39",10,11,1,0,""
2,5504,"s_mov_b32 s28, s8",10,43,33,6128,""
2,5508,"s_mov_b32 s29, s9",10,12,2,0,""
2,5512,"s_mov_b32 s30, s18",10,10,0,0,""
2,5516,"s_mov_b32 s31, s19",10,10,0,0,""
2,5520,"v_mov_b32_e32 v40, v0",10,102,92,0,""
2,5524,"v_mov_b32_e32 v41, v0",10,10,0,0,""
2,5528,"v_mov_b32_e32 v42, v0",10,10,0,0,""
2,5532,"v_mov_b32_e32 v43, v0",10,10,0,0,""
2,5536,"v_mov_b32_e32 v44, v0",10,87,77,0,""
2,5540,"v_mov_b32_e32 v45, v0",10,10,0,0,""
2,5544,"v_mov_b32_e32 v46, v0",10,10,0,0,""
2,5548,"v_mov_b32_e32 v47, v0",10,40,30,0,""
2,5552,"v_mov_b32_e32 v56, v2",10,10,0,0,""
2,5556,"v_mov_b32_e32 v57, v3",10,10,0,0,""
2,5560,"v_mov_b32_e32 v58, v4",10,10,0,0,""
2,5564,"v_mov_b32_e32 v59, v5",10,44,34,0,""
2,5568,"v_mov_b32_e32 v60, v6",10,11,1,4,""
2,5572,"v_mov_b32_e32 v61, v7",10,43,33,0,""
2,5576,"v_mov_b32_e32 v62, v10",10,43,33,0,""
2,5580,"v_mov_b32_e32 v63, v9",10,10,0,0,""
2,5584,"v_mov_b32_e32 v64, v11",10,10,0,0,""
2,5588,"v_mov_b32_e32 v65, v12",10,10,0,0,""
2,5592,"v_mov_b32_e32 v66, v13",10,43,33,0,""
2,5596,"v_mov_b32_e32 v67, v14",10,43,33,0,""
2,5600,"v_mov_b32_e32 v68, v15",10,10,0,0,""
2,5604,"v_mov_b32_e32 v69, v16",10,44,34,0,""
2,5608,"v_mov_b32_e32 v70, v17",10,10,0,0,""
2,5612,"v_mov_b32_e32 v71, v18",10,10,0,0,""
2,5616,"v_mov_b32_e32 v1, v0",10,10,0,0,""
2,5620,"v_mov_b32_e32 v8, v0",10,10,0,0,""
2,5624,"v_mov_b32_e32 v20, v0",10,10,0,0,""
2,5628,"v_mov_b32_e32 v21, v0",10,10,0,0,""
2,5632,"v_mov_b32_e32 v22, v0",10,95,85,2701,""
2,5636,"v_mov_b32_e32 v23, v0",10,49,39,0,""
2,5640,"v_mov_b32_e32 v24, v0",10,10,0,0,""
2,5644,"v_mov_b32_e32 v25, v0",10,10,0,0,""
2,5648,"v_mov_b32_e32 v26, v0",10,10,0,0,""
2,5652,"v_mov_b32_e32 v27, v0",10,10,0,0,""
2,5656,"v_mov_b32_e32 v28, v0",10,10,0,0,""
2,5660,"v_mov_b32_e32 v29, v0",10,77,67,0,""
2,5664,"v_mov_b32_e32 v30, v0",10,10,0,0,""
2,5668,"v_mov_b32_e32 v31, v0",10,10,0,0,""
2,5672,"v_mov_b32_e32 v32, v0",10,10,0,0,""
2,5676,"v_mov_b32_e32 v33, v0",10,10,0,0,""
2,5680,"v_mov_b32_e32 v34, v0",10,10,0,0,""
2,5684,"v_mov_b32_e32 v35, v0",10,10,0,0,""
2,5688,"v_mov_b32_e32 v36, v0",10,43,33,0,""
2,5692,"v_mov_b32_e32 v37, v0",10,10,0,0,""
2,5696,"v_mov_b32_e32 v38, v0",10,10,0,0,""
2,5700,"v_mov_b32_e32 v39, v0",10,10,0,0,""
2,5704,"s_mov_b32 s8, s7",10,18,8,0,""
2,5708,"v_mov_b32_e32 v2, v0",10,11,1,0,""
2,5712,"v_mov_b32_e32 v3, v0",10,10,0,0,""
2,5716,"v_mov_b32_e32 v4, v0",10,10,0,0,""
2,5720,"v_mov_b32_e32 v5, v0",10,10,0,0,""
2,5724,"v_mov_b32_e32 v6, v0",10,10,0,0,""
2,5728,"v_mov_b32_e32 v7, v0",10,10,0,0,""
2,5732,"v_mov_b32_e32 v10, v0",10,10,0,0,""
2,5736,"v_mov_b32_e32 v9, v0",10,10,0,0,""
2,5740,"v_mov_b32_e32 v11, v0",10,10,0,0,""
2,5744,"v_mov_b32_e32 v12, v0",10,10,0,0,""
2,5748,"v_mov_b32_e32 v13, v0",10,10,0,0,""
2,5752,"v_mov_b32_e32 v14, v0",10,10,0,0,""
2,5756,"v_mov_b32_e32 v15, v0",10,10,0,0,""
2,5760,"v_mov_b32_e32 v16, v0",10,10,0,6012,""
2,5764,"v_mov_b32_e32 v17, v0",10,10,0,0,""
2,5768,"v_mov_b32_e32 v18, v0",10,10,0,0,""
2,5772,"s_waitcnt lgkmcnt(4)",300,10182,9882,0,""
2,5776,"v_wmma_f32_16x16x16_f16 v[0:7], v[121:128], v[56:63], v[0:7]",300,300,0,50,""
2,5784,"ds_load_u16 v72, v190 offset:2080",300,448,148,19654,""
2,5792,"ds_load_u16_d16_hi v72, v190 offset:2208",300,511,211,0,""
2,5800,"ds_load_u16 v73, v190 offset:2336",300,414,114,0,""
2,5808,"ds_load_u16_d16_hi v73, v190 offset:2464",300,487,187,0,""
2,5816,"ds_load_u16 v74, v190 offset:2592",300,483,183,0,""
2,5824,"ds_load_u16_d16_hi v74, v190 offset:2720",300,612,312,0,""
2,5832,"ds_load_u16 v75, v190 offset:2848",300,851,551,0,""
2,5840,"ds_load_u16_d16_hi v75, v190 offset:2976",300,1086,786,0,""
2,5848,"s_lshr_b32 s8, s8, 0",300,334,34,0,""
2,5852,"s_add_u32 s16, s16, s13",300,302,2,0,""
2,5856,"s_addc_u32 s17, s17, s7",300,300,0,6,""
2,5860,"v_wmma_f32_16x16x16_f16 v[8:15], v[121:128], v[64:71], v[8:15]",300,300,0,10421,""
2,5868,"ds_load_u16 v76, v190 offset:3104",300,510,210,19518,""
2,5876,"ds_load_u16_d16_hi v76, v190 offset:3232",300,509,209,3,""
2,5884,"ds_load_u16 v77, v190 offset:3360",300,574,274,4224,""
2,5892,"ds_load_u16_d16_hi v77, v190 offset:3488",300,588,288,0,""
2,5900,"ds_load_u16 v78, v190 offset:3616",300,575,275,0,""
2,5908,"ds_load_u16_d16_hi v78, v190 offset:3744",300,760,460,0,""
2,5916,"ds_load_u16 v79, v190 offset:3872",300,652,352,0,""
2,5924,"ds_load_u16_d16_hi v79, v190 offset:4000",300,1722,1422,0,""
2,5932,"s_add_u32 s28, s28, 64",300,300,0,0,""
2,5936,"s_addc_u32 s29, s29, s7",300,300,0,0,""
2,5940,"s_lshr_b32 s8, s8, 0",300,300,0,8,""
2,5944,"s_waitcnt lgkmcnt(16)",300,900,600,0,""
2,5948,"v_wmma_f32_16x16x16_f16 v[16:23], v[129:136], v[56:63], v[16:23]",300,300,0,11181,""
2,5956,"ds_load_b128 v[145:148], v55 offset:4256",300,476,176,19004,""
2,5964,"ds_load_b128 v[149:152], v55 offset:4272",300,441,141,0,""
2,5972,"ds_load_u16 v80, v190 offset:2144",300,506,206,0,""
2,5980,"ds_load_u16_d16_hi v80, v190 offset:2272",300,545,245,0,""
2,5988,"ds_load_u16 v81, v190 offset:2400",300,578,278,0,""
2,5996,"ds_load_u16_d16_hi v81, v190 offset:2528",300,521,221,0,""
2,6004,"ds_load_u16 v82, v190 offset:2656",300,643,343,0,""
2,6012,"ds_load_u16_d16_hi v82, v190 offset:2784",300,887,587,5789,""
2,6020,"s_lshr_b32 s8, s8, 0",300,376,76,0,""
2,6024,"s_lshr_b32 s8, s8, 0",300,303,3,0,""
2,6028,"s_lshr_b32 s8, s8, 0",300,307,7,0,""
2,6032,"s_lshr_b32 s8, s8, 0",300,303,3,0,""
2,6036,"s_lshr_b32 s8, s8, 0",300,303,3,0,""
2,6040,"s_lshr_b32 s8, s8, 0",300,303,3,0,""
2,6044,"s_lshr_b32 s8, s8, 0",300,307,7,0,""
2,6048,"s_lshr_b32 s8, s8, 0",300,300,0,0,""
2,6052,"s_lshr_b32 s8, s8, 0",300,600,300,0,""
2,6056,"s_lshr_b32 s8, s8, 0",300,602,302,0,""
2,6060,"s_lshr_b32 s8, s8, 0",300,600,300,0,""
2,6064,"s_lshr_b32 s8, s8, 0",300,300,0,300,""
2,6068,"s_waitcnt vmcnt(4)",300,222981,222681,0,""
2,6072,"ds_store_b128 v53, v[170:173]",300,1500,0,780,""
2,6080,"buffer_load_b128 v[170:173], v48, s[16:19], 0 offen offset:4080",300,300,0,10975,""
2,6088,"s_waitcnt vmcnt(4)",300,11608,11308,0,""
2,6092,"ds_store_b128 v53, v[174:177] offset:2080",300,1500,0,3010,""
2,6100,"buffer_load_b128 v[174:177], v49, s[16:19], 0 offen offset:4080",300,300,0,11891,""
2,6108,"s_waitcnt vmcnt(4)",300,70106,69806,0,""
2,6112,"ds_store_b128 v54, v[178:181] offset:4224",300,1500,0,2076,""
2,6120,"buffer_load_b128 v[178:181], v50, s[28:31], 0 offen offset:64",300,300,0,9438,""
